"","uf","date","epiweek","cases","minTemp","medTemp","maxTemp","minPrecip","medPrecip","maxPrecip","minPressure","medPressure","maxPressure","minRH","medRH","maxRH","meanRainyDays","meanThermalRange","enso","iod","pdo","population","test"
"98","BA",2012-11-18,201247,271,17.2080285714286,24.5528428571429,34.9324,0,5.7918,102.8759,0.872971428571429,0.953285714285714,1.00012857142857,26.7517142857143,73.1031571428571,98.5525571428571,6.87469879518072,8.12002519793459,-0.235757,-0.241044,-1.148198,14254240,"Y"
"99","BA",2012-11-25,201248,312,17.5096571428571,24.7044857142857,34.8908142857143,0,5.9157,184.0666,0.8722,0.9522,0.999242857142857,27.0586142857143,75.3302,98.1211142857143,6.85301204819277,7.46731896729776,-0.275383,-0.346956,-1.101727,14254240,"Y"
"100","BA",2012-12-02,201249,341,16.3739142857143,24.7623,34.4644,0,1.9438,19.4849,0.872985714285714,0.953357142857143,1.00017142857143,26.3469285714286,67.0798285714286,97.6390142857143,6.65301204819277,8.66432647160069,-0.316629,-0.517356,-0.829644,14254240,"Y"
"101","BA",2012-12-09,201250,325,17.4974142857143,25.8967571428571,35.2788714285714,0,3.3107,96.2686,0.8715,0.951185714285714,0.998128571428571,29.4079,70.2537142857143,97.5686285714286,6.8578313253012,8.8866195869191,-0.418238,-0.508393,-0.737682,14254240,"Y"
"102","BA",2012-12-16,201251,324,15.3153571428571,26.1144428571429,35.5880714285714,0,0.1563,6.0208,0.872014285714286,0.9515,0.9989,21.9504857142857,58.1206142857143,98.3739142857143,4.32289156626506,11.5456228915663,-0.433813,-0.324333,-1.570834,14254240,"Y"
"103","BA",2012-12-23,201252,426,16.4016428571429,26.4384571428571,35.5311142857143,0,0.3984,30.5335,0.872871428571429,0.952657142857143,0.999828571428571,21.7997285714286,58.9385285714286,98.1365714285714,4.93975903614458,10.6497150086059,-0.452653,-0.294916,-1.687096,14254240,"Y"
"104","BA",2012-12-30,201301,730,17.3171285714286,25.9062,34.2285428571429,0,3.2457,27.852,0.874114285714286,0.954757142857143,1.0014,29.1978285714286,64.7164857142857,96.0043142857143,6.45783132530121,8.87683717728055,-0.561807,-0.608312,-1.508466,14254240,"Y"
"105","BA",2013-01-13,201303,1302,17.8141857142857,25.3015142857143,33.2925142857143,0.0369,22.1335,109.3391,0.872657142857143,0.9524,0.999057142857143,36.9291571428571,74.2734857142857,97.7925857142857,6.99518072289157,7.28514567986231,-0.661281,-1.541485,-1.387957,14312327,"Y"
"106","BA",2013-01-20,201304,1660,18.0364285714286,24.7469571428571,34.9887142857143,0.1222,28.3279,323.0429,0.873385714285714,0.953028571428571,0.999285714285714,31.0704571428571,81.5766857142857,98.6300571428571,6.76867469879518,6.78898203098107,-0.647226,-1.399256,-1.208042,14312327,"Y"
"107","BA",2013-01-27,201305,1941,16.6451571428571,25.7844,35.4999285714286,0,1.2874,70.9188,0.873671428571429,0.9533,1.00042857142857,26.1339285714286,69.0922571428572,98.5650857142857,6.56144578313253,9.29310950086058,-0.599088,-1.057486,-1.213469,14312327,"Y"
"108","BA",2013-02-17,201308,3689,17.1047,25.8090857142857,34.7032285714286,0,3.4027,29.0823,0.873128571428571,0.9538,1.00042857142857,27.3872285714286,66.1541428571429,97.7044142857143,6.55180722891566,8.59721012048193,-0.606314,-0.67471,-1.850504,14312327,"Y"
"109","BA",2013-02-24,201309,3898,17.7828714285714,26.2367714285714,36.2064714285714,0,2.7986,40.4741,0.873128571428571,0.953485714285714,1.00034285714286,23.9053285714286,65.9038142857143,97.6445857142857,6.53012048192771,9.10794530120482,-0.73515,-0.562871,-2.08146,14312327,"Y"
"110","BA",2013-03-03,201310,4306,16.5790285714286,26.8845285714286,37.0633,0,0.7906,10.911,0.874014285714286,0.954457142857143,1.00177142857143,20.2542571428571,60.6065428571429,97.6754142857143,5.32530120481928,10.8127041652324,-0.593175,-0.704097,-1.641679,14312327,"Y"
"111","BA",2013-04-07,201315,3258,18.2249714285714,26.0165142857143,35.6947142857143,2e-04,5.8404,163.8821,0.873028571428571,0.953671428571429,1.00018571428571,26.2016714285714,70.5297142857143,98.6678714285714,6.68915662650602,8.560365232358,-0.645114,-0.673457,-1.059404,14312327,"Y"
"112","BA",2013-04-14,201316,3086,17.9986714285714,24.8595571428571,34.7911285714286,0.1078,18.7772,140.4888,0.8731,0.953342857142857,0.999157142857143,30.3979,77.1299285714286,97.8961285714286,6.76144578313253,6.79694027538726,-0.678317,-0.851822,-1.063438,14312327,"Y"
"113","BA",2013-05-12,201320,1468,16.3776142857143,23.3618428571429,32.2492142857143,0,7.0199,62.1767,0.875585714285714,0.9571,1.00282857142857,30.9339571428571,80.1835142857143,98.1234142857143,6.72771084337349,6.42513239242685,-0.85837,-1.14831,-0.948203,14312327,"Y"
"114","BA",2013-05-19,201321,1207,15.9806285714286,23.6889714285714,32.761,0,2.267,63.9843,0.874014285714286,0.954871428571429,1.00154285714286,27.6125,75.1831571428571,98.4258142857143,5.66987951807229,8.01411986230637,-0.876341,-1.724461,-0.807793,14312327,"Y"
"115","BA",2013-06-16,201325,469,16.2303857142857,22.9210428571429,32.0796714285714,0,5.297,67.6067,0.875585714285714,0.956557142857143,1.00337142857143,31.5281285714286,80.1784142857143,99.1000142857143,6.56385542168675,6.75126698795181,-0.79733,-0.75827,-0.940816,14312327,"Y"
"116","BA",2013-06-23,201326,383,15.5594714285714,22.4733,32.1659857142857,0,2.7623,88.5091,0.875742857142857,0.957257142857143,1.00355714285714,27.3586142857143,76.1024571428571,98.5524,6.15903614457831,7.61303442340792,-0.638211,-0.678665,-0.920296,14312327,"Y"
"117","BA",2013-06-30,201327,379,14.4146857142857,22.0247571428571,31.3607571428571,0,5.7038,56.2603,0.876571428571429,0.958471428571429,1.0044,26.4590857142857,76.0329285714286,99.2626714285714,6.01686746987952,7.13425005163511,-0.732108,-0.909862,-0.790455,14312327,"Y"
"118","BA",2013-07-28,201331,251,13.0869142857143,21.3114571428571,31.7225857142857,0,2.9393,70.7816,0.877657142857143,0.959814285714286,1.00638571428571,22.1720428571429,74.5007714285714,95.9635571428571,5.50602409638554,7.8065830292599,-0.481633,-0.22133,-0.57746,14312327,"Y"
"119","BA",2013-08-04,201332,226,13.9768,21.3519571428571,31.4600714285714,0,5.2634,72.7454,0.876014285714286,0.957914285714286,1.00452857142857,22.7500714285714,77.9801285714286,99.3218,6.06506024096385,7.71887063683305,-0.534139,-0.673998,-0.761468,14312327,"Y"
"120","BA",2013-08-11,201333,163,14.0584428571429,21.8946,33.0085571428571,0,3.7618,29.411,0.875514285714286,0.957214285714286,1.00418571428571,22.1192142857143,76.6804285714286,99.0567571428571,5.94939759036145,7.94186963855422,-0.607633,-0.792,-0.705332,14312327,"Y"
"121","BA",2013-09-15,201338,171,15.5559142857143,23.3363285714286,35.2412285714286,0,3.5472,33.0872,0.875157142857143,0.956871428571429,1.00418571428571,22.4814857142857,72.5302428571429,98.5773714285714,6.29156626506024,8.69384502581756,-0.552386,-1.327441,-0.586488,14312327,"Y"
"122","BA",2013-10-13,201342,126,16.1029714285714,23.2908285714286,34.6389285714286,0,5.5849,68.2067,0.874071428571429,0.955714285714286,1.00301428571429,25.9873285714286,73.3106142857143,97.0574,6.53253012048193,8.0113465060241,-0.440748,-0.945042,-0.349437,14312327,"Y"
"123","BA",2013-10-20,201343,127,16.1758857142857,24.2049714285714,34.7419571428571,0,4.9537,108.3449,0.874542857142857,0.955642857142857,1.0025,23.2569142857143,68.5340142857143,98.4239571428571,6.28433734939759,8.62317074010327,-0.329951,-0.871592,-0.27416,14312327,"Y"
"124","BA",2013-10-27,201344,118,16.5181714285714,24.8433142857143,35.2660714285714,0,3.1263,73.8799,0.872514285714286,0.954257142857143,1.00061428571429,23.0173857142857,66.2050428571429,98.1652428571429,6.30120481927711,9.11820402753873,-0.268689,-0.860476,-0.34968,14312327,"Y"
"125","BA",2013-11-24,201348,149,17.4892142857143,23.8870142857143,33.0667142857143,0.0037,23.395,289.8258,0.8715,0.952,0.998814285714286,34.8141857142857,79.1659285714286,99.0094428571429,6.99036144578313,6.37983786574871,-0.300233,-0.046591,-0.10828,14312327,"Y"
"126","BA",2013-12-01,201349,182,17.2363571428571,25.5733857142857,34.5702714285714,1e-04,3.736,82.6347,0.872857142857143,0.952628571428571,0.999314285714286,29.2570857142857,69.6637428571429,98.2037,6.53734939759036,8.72681776247849,-0.271957,-0.033809,-0.25905,14312327,"Y"
"127","BA",2013-12-08,201350,172,17.9775428571429,25.1348857142857,34.9544285714286,0.001,10.0676,200.842,0.872542857142857,0.952428571428571,0.999242857142857,26.3352857142857,75.0184142857143,97.6752285714286,6.55903614457831,8.288485232358,-0.339915,-0.131623,-0.415368,14312327,"Y"
"128","BA",2013-12-29,201401,175,15.6325142857143,24.8125714285714,33.0623142857143,0,0.8866,30.5965,0.873371428571429,0.953442857142857,1.00042857142857,30.4118571428571,69.7498428571429,98.8892571428571,5.95180722891566,9.05254678141136,-0.507722,-0.404661,-0.318055,14312327,"Y"
"129","BA",2014-01-05,201402,148,16.3146,24.1398714285714,32.9845857142857,0,4.6278,35.0743,0.873842857142857,0.9546,1.00057142857143,29.2103857142857,71.2184,98.0843428571429,6.61686746987952,7.88062647160069,-0.433217,-0.542931,-0.267996,14370804,"Y"
"130","BA",2014-01-12,201403,174,16.8367,24.8840285714286,33.7250428571429,0,2.9542,25.3677,0.875071428571429,0.955571428571429,1.00191428571429,31.2482571428571,70.0296714285714,98.0572285714286,6.83132530120482,8.18016829604131,-0.390568,-0.284453,-0.301865,14370804,"Y"
"131","BA",2014-02-09,201407,261,16.4941142857143,24.8906428571429,33.7445428571429,0,4.2118,50.5996,0.872971428571429,0.953642857142857,1.00014285714286,30.6133285714286,69.9063571428571,98.9327428571429,6.70843373493976,8.26698282271945,-0.099973,0.138643,-0.144153,14370804,"Y"
"132","BA",2014-02-16,201408,283,17.1127428571429,24.6424571428571,32.3615428571429,0.0158,8.8112,122.5932,0.873014285714286,0.953614285714286,0.999828571428571,36.5708285714286,75.1428142857143,98.8236428571429,6.99759036144578,7.66482846815835,-0.041546,0.183588,-0.21323,14370804,"Y"
"133","BA",2014-02-23,201409,212,16.8791571428571,24.4496,32.8385571428571,0,7.5583,59.8211,0.873114285714286,0.953714285714286,0.999985714285714,33.6876,77.6115857142857,98.5807857142857,6.99277108433735,7.02821841652324,0.164165,0.222894,0.338027,14370804,"Y"
"134","BA",2014-03-23,201413,473,18.2988857142857,25.2759571428571,34.283,0.0063,7.0275,91.3159,0.8734,0.954285714285714,1.0006,29.7222428571429,72.2797,98.7772142857143,6.9421686746988,7.82027401032702,0.781855,0.465171,0.401933,14370804,"Y"
"135","BA",2014-03-30,201414,569,17.5373857142857,25.4769142857143,34.0861285714286,4e-04,4.3849,54.173,0.874085714285714,0.954471428571429,1.00071428571429,29.9024571428571,71.8608,98.7941714285714,6.95903614457831,8.18889552495697,0.722581,0.348106,0.137827,14370804,"Y"
"136","BA",2014-04-27,201418,614,14.6891285714286,22.7967285714286,30.3219428571429,0,7.0814,106.7499,0.875257142857143,0.956614285714286,1.0026,30.7823857142857,74.5738,96.0486428571429,6.04578313253012,6.76463514629948,0.884963,-0.204988,0.283914,14370804,"Y"
"137","BA",2014-05-04,201419,550,15.4189142857143,23.5902714285714,31.1417142857143,0,4.4415,59.0726,0.8749,0.955628571428571,1.00201428571429,37.5928714285714,76.1009142857143,97.9889142857143,6.62409638554217,7.49521246127367,0.852227,-0.062498,0.655536,14370804,"Y"
"138","BA",2014-05-11,201420,522,14.9501,22.8453428571429,30.6082857142857,2e-04,5.9422,136.3539,0.874628571428571,0.956028571428571,1.00197142857143,33.7316428571429,77.5344285714286,96.6355,6.3421686746988,6.79539314974182,0.868501,-0.222775,0.846394,14370804,"Y"
"139","BA",2014-06-08,201424,314,15.0559,22.2215285714286,30.9584,0,8.1698,84.3757,0.877157142857143,0.958942857142857,1.00468571428571,30.2380714285714,80.3647285714286,99.4124285714286,6.53012048192771,6.34891511187608,0.559099,-0.190181,0.622883,14370804,"Y"
"140","BA",2014-06-15,201425,244,14.7133285714286,22.0033428571429,30.8555142857143,0,5.4698,51.5287,0.877871428571429,0.959671428571429,1.00564285714286,30.4946857142857,79.0948714285714,99.1777285714286,6.3855421686747,6.51997397590361,0.533331,-0.294136,0.659523,14370804,"Y"
"141","BA",2014-06-22,201426,235,13.8238857142857,21.47,30.6237428571429,0,5.2395,63.1529,0.877257142857143,0.959214285714286,1.0055,28.7255285714286,80.6201714285714,98.7829285714286,6.25301204819277,6.57438678141136,0.535552,-0.575136,0.759011,14370804,"Y"
"142","BA",2014-07-13,201429,170,13.7817285714286,21.2184428571429,30.6906428571429,0,4.5099,73.3848,0.879314285714286,0.961357142857143,1.00752857142857,27.9405142857143,80.8530285714286,98.1406571428571,6.2433734939759,6.39079122203098,0.392692,-1.160258,0.79895,14370804,"Y"
"143","BA",2014-07-20,201430,174,14.7979571428571,21.6873285714286,31.5008428571429,0,7.0093,113.3257,0.878028571428571,0.960114285714286,1.0065,29.0981571428571,81.5098,98.7583428571429,6.54698795180723,6.43134158347676,0.39832,-1.028143,0.642561,14370804,"Y"
"144","BA",2014-07-27,201431,193,14.4102714285714,21.1566571428571,30.3296285714286,0,10.3149,177.3212,0.878328571428571,0.9607,1.00658571428571,31.5094571428571,82.0395,98.4830714285714,6.82409638554217,5.97779552495697,0.416463,-0.751171,0.70512,14370804,"Y"
"145","BA",2014-08-24,201435,149,13.7063142857143,22.0310285714286,34.5548428571429,0,1.7468,17.9074,0.875628571428572,0.957128571428571,1.0048,19.1771285714286,72.5041428571429,98.2056714285714,5.57831325301205,9.420182616179,0.567808,-0.619691,1.08562,14370804,"Y"
"146","BA",2014-08-31,201436,147,14.6363571428571,23.3339571428571,34.9276142857143,0,1.8394,19.5471,0.875171428571429,0.956285714285714,1.00371428571429,18.5517142857143,68.0518857142857,97.3347285714286,5.34939759036145,9.60144161790017,0.610548,-0.692323,1.13373,14370804,"Y"
"147","BA",2014-09-07,201437,130,13.5413714285714,21.3095571428571,32.5054571428571,0,4.3,39.6584,0.876628571428571,0.959442857142857,1.00575714285714,21.5707285714286,72.1981571428571,97.2345142857143,5.97831325301205,8.11201222030981,0.66481,-0.365097,1.181465,14370804,"Y"
"148","BA",2014-10-05,201441,142,13.4466571428571,21.8935714285714,34.0214,0,2.5107,57.7102,0.8759,0.958642857142857,1.00518571428571,18.8739571428571,69.1202857142857,95.8629285714286,6.02409638554217,8.50188802065404,0.714569,-0.314716,1.262248,14370804,"Y"
"149","BA",2014-10-12,201442,140,15.4267571428571,24.2377,36.6019428571429,0,1.7378,21.5217,0.875842857142857,0.956757142857143,1.0043,13.6369428571429,66.8337285714286,98.6635857142857,5.54457831325301,10.02844,0.76254,-0.424308,1.169703,14370804,"Y"
"150","BA",2014-10-19,201443,128,16.2638571428571,24.4744857142857,36.0545285714286,0,1.593,46.1358,0.873542857142857,0.954857142857143,1.00205714285714,20.2465,64.9395714285714,97.9701714285714,6.1566265060241,9.42815734939759,0.790785,-0.454511,1.025474,14370804,"Y"
"151","BA",2014-11-09,201446,107,17.8485857142857,25.0113714285714,34.7910714285714,0,16.9652,181.3572,0.871371428571429,0.951142857142857,0.997871428571429,30.4911857142857,75.2147,98.3806714285714,6.9710843373494,7.75972888123924,0.840955,-0.230516,1.184898,14370804,"Y"
"152","BA",2014-11-16,201447,114,16.5182428571429,22.3114857142857,30.3326857142857,0.9144,45.2382,380.4821,0.873457142857143,0.954642857142857,1.00047142857143,48.4193571428571,83.4688571428571,97.7826428571429,6.99518072289157,4.93551779690189,0.775748,-0.36592,1.118132,14370804,"Y"
"153","BA",2014-11-23,201448,90,16.6324428571429,24.3383571428571,33.3886571428571,0,2.0887,73.2502,0.873428571428571,0.953842857142857,1.00051428571429,30.0078428571429,72.0935857142857,98.6925,6.66746987951807,8.17625800344234,0.740602,-0.461997,1.020176,14370804,"Y"
"154","BA",2014-12-21,201452,81,16.7221,24.3571857142857,34.092,0,5.9633,50.5138,0.874642857142857,0.955042857142857,1.00181428571429,27.4468285714286,76.0771857142857,98.6730857142857,6.86987951807229,7.42789332185886,0.666018,-0.878354,1.269413,14370804,"Y"
"155","BA",2014-12-28,201453,92,15.2543571428571,25.0448428571429,34.1806571428571,0,0.7921,32.6798,0.873885714285714,0.954128571428571,1.0009,29.5696285714286,68.4662428571429,99.0854857142857,5.76144578313253,9.7771952151463,0.678821,-1.112408,1.815,14370804,"Y"
"156","BA",2015-01-04,201501,172,16.3193142857143,24.5878142857143,33.6731428571429,0,3.3143,32.9408,0.875385714285714,0.9559,1.00264285714286,30.6758285714286,71.0574571428571,98.2565142857143,6.77590361445783,8.11948557659208,0.783935,-1.442138,1.857449,14431537,"Y"
"157","BA",2015-02-01,201505,483,17.4314714285714,25.4678428571429,33.3833285714286,0.0023,9.8798,108.1364,0.873114285714286,0.953085714285714,0.999757142857143,32.0429,72.0168428571428,97.5883142857143,6.81927710843374,7.96827772805508,0.960401,0.144495,1.83487,14431537,"Y"
"158","BA",2015-02-08,201506,513,15.8503142857143,25.4320428571429,34.9017285714286,0,4.5463,44.5185,0.874914285714286,0.955,1.00168571428571,26.5227142857143,67.9943,98.6038857142857,6.36626506024096,9.01598471600689,1.057589,0.384094,2.169429,14431537,"Y"
"159","BA",2015-03-08,201510,1797,17.4516428571429,26.0319142857143,35.2089142857143,0,2.2001,48.2267,0.872314285714286,0.952414285714286,0.999357142857143,27.5548857142857,69.2893857142857,98.6827,6.4144578313253,9.16823958691911,1.35073,0.247369,2.233886,14431537,"Y"
"160","BA",2015-03-15,201511,2495,17.0976,25.6933714285714,34.5257285714286,0,3.0479,58.0431,0.872642857142857,0.9527,0.9994,28.2104428571429,67.7632571428571,98.3707142857143,6.53975903614458,8.71911907056799,1.478823,0.246768,2.162431,14431537,"Y"
"161","BA",2015-03-22,201512,3121,18.0668428571429,25.9731142857143,33.8368285714286,0.0154,6.2077,135.9044,0.874857142857143,0.954571428571429,1.00148571428571,34.9706857142857,73.1920142857143,97.5179714285714,6.9566265060241,8.10554388984509,1.640313,0.347422,1.978557,14431537,"Y"
"162","BA",2015-04-19,201516,2101,18.0487285714286,25.7750571428571,33.7848714285714,2e-04,5.6257,62.0884,0.873614285714286,0.953585714285714,1.00028571428571,35.9846571428571,74.0395571428571,98.8021285714286,6.9710843373494,7.93040864027539,1.753623,0.434244,1.589245,14431537,"Y"
"163","BA",2015-04-26,201517,1938,17.3569285714286,23.0825857142857,34.0413714285714,9e-04,31.489,238.5552,0.873785714285714,0.954614285714286,1.00061428571429,29.7720428571429,85.2602714285714,99.1662,6.9710843373494,5.13757273666093,1.80037,0.05678,1.575132,14431537,"Y"
"164","BA",2015-05-03,201518,2321,16.4518428571429,23.6898,32.8332571428571,2e-04,5.9213,96.1604,0.874885714285714,0.955657142857143,1.00202857142857,37.0486,80.1842428571429,98.5476,6.9710843373494,6.79834144578313,1.819013,0.421649,1.492901,14431537,"Y"
"165","BA",2015-05-24,201521,1770,14.2874714285714,23.0296714285714,32.3687714285714,0,2.2993,46.7979,0.875014285714286,0.955542857142857,1.0023,32.8248714285714,79.4937285714286,99.4311285714286,6.18313253012048,7.65890323580034,2.128376,-0.066068,1.807808,14431537,"Y"
"166","BA",2015-05-31,201522,1432,15.8425285714286,22.7336428571429,31.4781428571429,0,6.5221,96.2753,0.8765,0.958042857142857,1.00377142857143,33.1537142857143,81.5583571428571,98.5489428571429,6.35180722891566,5.95750471600689,1.989753,0.218668,1.622162,14431537,"Y"
